longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.92,33.83,36,1072,193,639,196,5.0275,179300,<1H OCEAN
-117.91,33.83,32,1855,527,2568,504,2.5509,170800,<1H OCEAN
-117.92,33.82,10,1548,506,1535,424,4.5057,152400,<1H OCEAN
-117.91,33.82,29,1444,326,1038,271,2.3843,182900,<1H OCEAN
-117.91,33.82,32,1408,307,1331,284,3.7014,179600,<1H OCEAN
-117.92,33.81,34,988,173,759,184,5.6047,205100,<1H OCEAN
-117.92,33.8,17,1317,256,679,272,4.6696,159500,<1H OCEAN
-117.9,33.8,22,2964,829,2639,771,2.4833,157500,<1H OCEAN
-117.9,33.8,27,2176,442,1440,418,4.375,212500,<1H OCEAN
-117.94,33.81,25,1731,482,1127,455,3.256,214300,<1H OCEAN
-117.94,33.81,26,1589,259,735,315,4.5714,243200,<1H OCEAN
-117.94,33.81,24,4602,1131,3003,1014,3.6771,172200,<1H OCEAN
-117.95,33.82,35,1068,190,514,174,4.0735,208700,<1H OCEAN
-117.96,33.82,32,2856,622,1499,601,3.63,183400,<1H OCEAN
-117.96,33.8,30,729,131,488,139,4.7667,195200,<1H OCEAN
-117.96,33.81,34,1416,277,980,284,4.7772,182500,<1H OCEAN
-117.96,33.82,29,2176,468,1632,428,3.707,180400,<1H OCEAN
-117.95,33.81,33,1724,291,943,285,5.118,195200,<1H OCEAN
-117.95,33.81,24,2749,498,1367,460,4.025,240700,<1H OCEAN
-118,33.81,22,2642,640,1702,588,3.5268,174700,<1H OCEAN
-118,33.82,24,3002,644,1495,634,3.1087,202800,<1H OCEAN
-118,33.81,17,2142,436,946,412,3.7059,146300,<1H OCEAN
-118,33.81,17,1530,404,883,344,2.8835,196500,<1H OCEAN
-117.99,33.81,23,3284,795,3257,758,2.4526,182900,<1H OCEAN
-117.99,33.81,46,38,8,66,14,4.1667,162500,<1H OCEAN
-117.98,33.81,18,3751,878,2281,815,3.7201,183100,<1H OCEAN
-117.97,33.81,26,4022,1081,2457,1001,2.8042,206300,<1H OCEAN
-117.99,33.8,25,3179,639,2526,623,3.3281,180800,<1H OCEAN
-117.99,33.79,29,2470,560,1589,513,3.1801,190500,<1H OCEAN
-117.98,33.8,35,2114,341,1077,343,5.4876,227500,<1H OCEAN
-117.98,33.8,32,2161,432,1503,402,4.3036,191400,<1H OCEAN
-117.97,33.79,33,3268,641,1704,591,3.6849,211400,<1H OCEAN
-117.99,33.78,15,4273,993,2300,946,3.5313,213000,<1H OCEAN
-117.98,33.78,31,2825,546,1908,563,3.9798,187500,<1H OCEAN
-117.99,33.78,19,7399,1698,3554,1593,3.1049,173900,<1H OCEAN
-117.98,33.78,22,4255,971,2901,920,3.2636,180200,<1H OCEAN
-117.96,33.79,36,2398,403,1261,402,5.2816,221800,<1H OCEAN
-117.96,33.8,33,2362,394,1185,387,4.425,188400,<1H OCEAN
-117.95,33.78,26,4115,883,2184,825,3.9536,191000,<1H OCEAN
-117.96,33.78,35,1330,201,658,217,6.37,229200,<1H OCEAN
-117.95,33.79,34,2912,520,1625,501,4.4667,190600,<1H OCEAN
-117.95,33.8,32,1219,192,634,197,5.237,215700,<1H OCEAN
-117.93,33.78,36,2169,359,1018,370,4.3906,231300,<1H OCEAN
-117.93,33.79,36,2363,403,1240,391,4.0909,190800,<1H OCEAN
-117.92,33.79,35,1785,288,1033,297,4.5739,190500,<1H OCEAN
-117.92,33.79,26,2737,614,1877,606,2.8622,184300,<1H OCEAN
-117.91,33.78,33,2729,549,2223,535,4.0362,177900,<1H OCEAN
-117.92,33.77,28,3614,960,3282,889,3.522,190300,<1H OCEAN
-117.92,33.78,35,1654,323,1065,354,3.4837,186500,<1H OCEAN
-117.94,33.77,32,714,142,654,154,4.5052,170800,<1H OCEAN
-117.94,33.78,11,2880,745,1806,722,3.8056,171100,<1H OCEAN
-117.93,33.77,36,3157,582,1842,561,4.5833,190700,<1H OCEAN
-117.95,33.78,32,2296,560,1376,532,3.7303,188500,<1H OCEAN
-117.95,33.77,38,1476,308,1114,309,4.1917,181800,<1H OCEAN
-117.96,33.77,32,4398,905,2777,884,4.1321,222800,<1H OCEAN
-117.97,33.77,25,1295,417,856,342,2.7157,350000,<1H OCEAN
-117.99,33.77,15,2081,531,1617,561,3.4955,160900,<1H OCEAN
-117.97,33.76,18,1862,399,1301,369,3.1771,194000,<1H OCEAN
-117.98,33.76,29,1518,312,1086,317,4.32,196900,<1H OCEAN
-117.96,33.76,24,1328,290,1012,306,4.2813,189500,<1H OCEAN
-117.96,33.75,14,2509,611,1814,547,2.7986,176100,<1H OCEAN
-117.94,33.76,27,2512,506,1861,511,4.2386,184200,<1H OCEAN
-117.95,33.76,24,3956,812,3196,795,4.3512,191400,<1H OCEAN
-117.96,33.75,25,1323,208,852,229,4.6167,237300,<1H OCEAN
-117.95,33.75,19,1983,283,1098,275,6.6355,276100,<1H OCEAN
-117.97,33.76,27,1712,325,1036,345,4.0508,183900,<1H OCEAN
-117.97,33.75,32,1564,270,973,290,3.75,190400,<1H OCEAN
-117.93,33.75,24,1380,339,1472,304,4.2219,162800,<1H OCEAN
-117.93,33.76,17,3341,803,3381,825,3.371,161800,<1H OCEAN
-117.92,33.75,8,2325,598,1511,565,3.3629,137500,<1H OCEAN
-117.89,33.77,29,2577,445,1849,470,4.4732,194800,<1H OCEAN
-117.91,33.77,26,5556,1398,4545,1333,3.0902,190400,<1H OCEAN
-117.92,33.76,26,784,177,662,169,2.8438,174300,<1H OCEAN
-117.92,33.75,23,893,223,1149,216,2.6442,156300,<1H OCEAN
-117.91,33.75,8,2346,679,3842,674,3.0635,160000,<1H OCEAN
-117.93,33.74,30,1654,434,1843,467,3.1403,153000,<1H OCEAN
-117.92,33.74,13,4620,1265,3385,1109,3.1773,186500,<1H OCEAN
-117.91,33.74,15,715,214,1394,244,3.3846,162500,<1H OCEAN
-117.93,33.73,27,3662,834,3009,743,3.9816,179500,<1H OCEAN
-117.94,33.73,24,4197,718,2468,714,5.2563,211400,<1H OCEAN
-117.95,33.74,25,1393,243,976,245,5.4485,225200,<1H OCEAN
-117.98,33.7,17,1989,411,1401,453,4.1603,160500,<1H OCEAN
-117.99,33.71,19,1967,487,1251,404,3.6696,218800,<1H OCEAN
-117.96,33.68,26,1374,234,731,244,6.0905,224800,<1H OCEAN
-117.96,33.68,25,2004,349,1085,343,4.7656,230700,<1H OCEAN
-117.96,33.68,24,6517,1279,3441,1198,4.25,152100,<1H OCEAN
-117.95,33.69,26,1417,264,817,261,4.875,230400,<1H OCEAN
-117.95,33.68,27,1732,303,1115,308,5.5312,239200,<1H OCEAN
-117.95,33.67,25,1611,383,554,327,3.0417,137300,<1H OCEAN
-117.95,33.66,26,1787,227,639,224,6.8226,329800,<1H OCEAN
-117.98,33.65,22,3335,754,1500,719,3.7315,197900,<1H OCEAN
-117.98,33.65,22,3592,527,1598,523,6.5501,294900,<1H OCEAN
-117.97,33.74,16,1735,380,784,360,4.2566,139200,<1H OCEAN
-117.97,33.73,27,2097,325,1217,331,5.7121,222500,<1H OCEAN
-117.96,33.74,19,1783,415,1025,383,4.1484,230000,<1H OCEAN
-117.97,33.73,19,4154,560,2130,589,7.2845,301800,<1H OCEAN
-117.95,33.72,21,3107,483,1688,503,5.9582,288000,<1H OCEAN
-117.93,33.73,19,4021,557,1872,545,6.7919,295600,<1H OCEAN
-117.92,33.73,17,1692,293,934,280,4.4728,205800,<1H OCEAN
-117.92,33.72,17,3318,502,1520,498,5.5501,274200,<1H OCEAN
-117.95,33.71,16,6058,1715,3285,1495,3.4133,290900,<1H OCEAN
-117.95,33.71,20,2781,407,1242,408,6.1092,306500,<1H OCEAN
-117.93,33.71,10,2775,717,1581,633,4.1366,158800,<1H OCEAN
-117.95,33.69,24,4269,618,1954,597,6.9261,284600,<1H OCEAN
-117.98,33.69,22,3957,520,1774,527,7.0907,350200,<1H OCEAN
-117.98,33.7,16,5127,631,2142,596,7.8195,390500,<1H OCEAN
-117.96,33.7,23,2622,445,1103,407,4.725,289600,<1H OCEAN
-117.96,33.69,17,2500,343,1242,368,7.7313,316700,<1H OCEAN
-117.98,33.71,24,3430,548,1601,512,5.6825,264600,<1H OCEAN
-117.97,33.71,25,3273,478,1645,497,5.8195,286100,<1H OCEAN
-117.98,33.7,17,1997,340,952,341,4.4148,239200,<1H OCEAN
-117.98,33.69,16,2437,438,986,422,5.7117,247200,<1H OCEAN
-117.97,33.66,22,3914,600,1871,607,5.8541,281500,<1H OCEAN
-117.96,33.66,19,5925,744,2302,729,7.5699,333300,<1H OCEAN
-117.97,33.65,26,2379,336,988,346,5.3674,339300,<1H OCEAN
-117.96,33.65,24,4462,689,1943,712,5.7395,289800,<1H OCEAN
-117.96,33.65,18,3603,879,1549,756,4.0229,363100,<1H OCEAN
-117.97,33.73,18,3698,574,2046,614,6.2984,269800,<1H OCEAN
-117.98,33.72,24,2826,547,1738,546,6.0494,240400,<1H OCEAN
-117.98,33.67,7,5664,1174,2493,1101,5.8252,264700,<1H OCEAN
-117.97,33.67,17,4466,640,2166,666,6.979,330700,<1H OCEAN
-117.98,33.68,14,3396,477,1542,472,7.3982,369100,<1H OCEAN
-117.98,33.68,17,2603,373,1265,382,6.8039,332900,<1H OCEAN
-117.97,33.68,26,1616,292,700,241,5.5105,232100,<1H OCEAN
-118.01,33.67,16,3581,780,1644,774,5.041,397600,NEAR OCEAN
-118,33.66,25,4041,903,1689,784,4.2289,442700,NEAR OCEAN
-117.99,33.68,13,4000,883,1999,881,4.7245,273600,<1H OCEAN
-117.99,33.67,15,3141,664,1729,633,4.2165,234600,<1H OCEAN
-117.99,33.67,19,3808,790,1776,756,4.625,282200,<1H OCEAN
-117.99,33.67,17,1692,427,903,423,3.5859,262500,<1H OCEAN
-117.99,33.66,29,1330,293,613,236,4.6591,353100,<1H OCEAN
-118.02,33.62,11,3969,834,1508,754,4.3409,271400,NEAR OCEAN
-118,33.68,12,5241,985,2048,943,6.4858,285400,<1H OCEAN
-118,33.71,19,4808,1029,2422,971,4.0121,279700,<1H OCEAN
-117.99,33.71,17,1600,458,1803,432,2.7865,216700,<1H OCEAN
-118.02,33.7,23,5069,770,2473,769,6.3047,285700,<1H OCEAN
-118.01,33.73,23,4095,578,1766,589,6.7418,302500,<1H OCEAN
-118.03,33.72,24,5203,957,2465,946,5.163,261000,<1H OCEAN
-117.99,33.73,24,2104,421,1181,414,3.8365,250900,<1H OCEAN
-117.99,33.73,20,3182,884,1770,817,3.1912,220800,<1H OCEAN
-117.99,33.72,17,2801,649,1473,535,4.2875,134800,<1H OCEAN
-118.01,33.71,18,6565,1357,3079,1248,4.7515,295600,<1H OCEAN
-118.01,33.69,3,945,115,337,123,11.5199,500001,<1H OCEAN
-117.99,33.69,16,1476,294,886,270,5.3259,216400,<1H OCEAN
-118.02,33.71,24,2598,443,1184,435,5.8623,287800,<1H OCEAN
-118.03,33.71,26,1483,251,738,235,6,271400,<1H OCEAN
-118.04,33.72,14,4494,1048,2222,963,4.7821,169400,<1H OCEAN
-118.04,33.72,15,1836,490,942,477,4.0238,182500,<1H OCEAN
-118.04,33.71,12,4014,868,1605,769,6.0102,396900,<1H OCEAN
-118.1,33.74,37,997,262,531,282,4.7773,400000,NEAR OCEAN
-118.11,33.74,43,1222,303,565,309,4.8482,500001,NEAR OCEAN
-118.11,33.75,24,1608,314,592,314,5.0926,390500,NEAR OCEAN
-118.1,33.74,31,1310,342,563,310,4.6528,457100,NEAR OCEAN
-118.1,33.74,32,2035,,934,512,4.2287,500001,NEAR OCEAN
-118.07,33.72,32,1179,250,369,209,5.1824,500001,NEAR OCEAN
-118.06,33.72,17,4573,937,1619,796,5.7704,500001,NEAR OCEAN
-118.06,33.72,22,4311,531,1426,533,9.8177,500001,NEAR OCEAN
-118.06,33.72,14,2665,331,964,319,15.0001,500001,NEAR OCEAN
-118.08,33.72,14,2021,396,696,367,7.1673,340700,NEAR OCEAN
-118.05,33.72,17,1875,472,900,406,5.2589,226100,<1H OCEAN
-118.09,33.77,26,1388,409,515,392,1.8015,62000,<1H OCEAN
-118.08,33.77,26,2013,551,664,510,2.2708,67500,<1H OCEAN
-118.08,33.76,25,1995,637,743,597,1.4617,46900,<1H OCEAN
-118.09,33.77,26,5359,1508,1829,1393,1.7675,61300,<1H OCEAN
-118.08,33.76,26,996,364,366,313,1.2813,46700,<1H OCEAN
-118.09,33.77,27,2301,640,847,627,1.7208,67500,<1H OCEAN
-118.01,33.75,30,3380,722,2269,652,4.525,186000,<1H OCEAN
-118,33.74,25,2767,346,1148,372,6.394,316700,<1H OCEAN
-118.02,33.75,26,2989,479,1596,475,5.7157,231200,<1H OCEAN
-118.04,33.76,16,2070,263,878,297,7.0879,338800,<1H OCEAN
-118.04,33.74,26,2532,421,1274,441,5.3559,235800,<1H OCEAN
-118.02,33.73,26,3711,610,1902,597,5.5599,234100,<1H OCEAN
-117.98,33.75,24,3865,802,2670,772,3.8158,180000,<1H OCEAN
-117.99,33.75,30,1859,462,1314,418,3.0909,184400,<1H OCEAN
-117.99,33.74,26,4065,741,1960,739,4.506,240000,<1H OCEAN
-117.99,33.73,17,5239,1045,2440,985,4.375,248100,<1H OCEAN
-117.99,33.77,29,1312,267,922,255,3.1902,202400,<1H OCEAN
-117.99,33.76,30,1572,362,1351,359,3.369,190900,<1H OCEAN
-117.99,33.75,22,3024,754,2357,743,3.3125,191800,<1H OCEAN
-117.98,33.76,24,1880,405,967,418,4.4545,192500,<1H OCEAN
-118.02,33.77,34,2115,352,1253,338,5.1507,207500,<1H OCEAN
-118.02,33.76,25,1759,404,1404,385,3.6289,195800,<1H OCEAN
-118.01,33.77,32,1771,296,995,272,5.8362,217500,<1H OCEAN
-118.01,33.76,26,2141,597,2038,585,2.2981,177700,<1H OCEAN
-118,33.76,29,1982,503,1426,502,3.0263,194200,<1H OCEAN
-118,33.76,14,1120,319,982,307,2.9083,179200,<1H OCEAN
-118.03,33.77,21,3803,898,1511,829,3,221200,<1H OCEAN
-118.03,33.77,27,2000,310,880,294,5.635,218900,<1H OCEAN
-118.03,33.76,32,2980,494,1370,481,5.0866,223500,<1H OCEAN
-118.03,33.79,26,5321,889,2932,896,5.8914,237600,<1H OCEAN
-118.01,33.79,30,2460,403,1277,395,5.4372,223200,<1H OCEAN
-118.01,33.78,19,2648,478,1160,452,5.9357,207400,<1H OCEAN
-118.01,33.78,26,2343,377,1166,373,6,233100,<1H OCEAN
-118.04,33.78,26,3642,557,1623,569,5.8426,259400,<1H OCEAN
-118.08,33.8,29,3675,613,1457,591,6.0553,369400,<1H OCEAN
-118.08,33.79,34,2840,395,1127,396,7.6144,376200,<1H OCEAN
-118.07,33.79,34,2473,383,967,353,5.8283,362400,<1H OCEAN
-118.08,33.78,34,2287,347,1051,346,5.5767,372000,<1H OCEAN
-118.08,33.78,25,5321,967,1969,903,5.0102,340100,<1H OCEAN
-118.01,33.79,23,2663,430,1499,403,5.7837,258000,<1H OCEAN
-118.02,33.8,16,2956,393,1379,429,8.4952,359600,<1H OCEAN
-118.05,33.78,18,3414,434,1272,454,8.7015,390900,<1H OCEAN
-118.05,33.78,25,2356,330,937,326,6.6264,359100,<1H OCEAN
-118.04,33.8,33,2685,466,1359,476,5.0261,245100,<1H OCEAN
-118.07,33.79,26,4422,624,1936,625,6.4288,320700,<1H OCEAN
-118.06,33.8,20,1379,333,937,304,3.6217,195300,<1H OCEAN
-118.05,33.79,19,1863,355,1260,317,3.2465,277400,<1H OCEAN
-118.05,33.84,21,4890,653,2295,654,6.983,329700,<1H OCEAN
-118.04,33.82,26,4105,637,2072,648,5.844,273900,<1H OCEAN
-118.05,33.82,25,1548,279,732,265,5.123,159600,<1H OCEAN
-118.06,33.81,25,3497,513,1839,544,5.4216,263000,<1H OCEAN
-118.07,33.8,22,1391,338,810,295,3.8792,218200,<1H OCEAN
-118.03,33.82,17,1851,346,770,310,5.6093,244400,<1H OCEAN
-118.03,33.82,20,2662,464,1275,472,6.0162,318500,<1H OCEAN
-118.02,33.83,16,1139,328,665,290,3.2933,260000,<1H OCEAN
-118.03,33.83,25,3030,532,1668,509,4.625,229600,<1H OCEAN
-118.06,33.83,22,5290,1054,2812,1021,4.53,226400,<1H OCEAN
-118.06,33.83,21,3941,655,1897,670,4.88,343900,<1H OCEAN
-118.06,33.83,17,1973,516,1112,501,3.8512,163800,<1H OCEAN
-118.04,33.81,22,4057,624,2204,643,5.8527,241000,<1H OCEAN
-118.05,33.81,26,2523,437,1377,450,5.2542,234600,<1H OCEAN
-118.03,33.86,19,1795,328,1014,322,4.535,289300,<1H OCEAN
-118.04,33.85,23,3132,469,1646,478,5.777,315900,<1H OCEAN
-118.04,33.85,18,3628,546,1922,544,7.5057,328500,<1H OCEAN
-118.01,33.83,29,3963,772,2104,743,4.9803,208600,<1H OCEAN
-118.03,33.84,28,3857,857,2328,830,4.0156,196000,<1H OCEAN
-118.02,33.82,21,2052,456,1173,432,3.7885,204500,<1H OCEAN
-118.01,33.81,18,5238,1083,3032,1065,4.4583,190100,<1H OCEAN
-118.02,33.86,26,2342,383,1290,394,5.6677,220700,<1H OCEAN
-118.03,33.85,30,2320,448,1434,452,4.0865,203700,<1H OCEAN
-118.01,33.85,29,2064,447,1265,400,3.8864,209300,<1H OCEAN
-118,33.85,34,1078,205,575,206,4.5083,188000,<1H OCEAN
-118.01,33.84,28,4097,838,2112,803,4.5,202100,<1H OCEAN
-118.02,33.84,35,3473,563,2091,580,4.4821,214100,<1H OCEAN
-117.99,33.86,36,1138,228,725,219,3.4167,187200,<1H OCEAN
-118,33.85,33,2053,418,1154,405,4.0455,197200,<1H OCEAN
-117.99,33.85,35,1661,272,949,276,5.2548,192600,<1H OCEAN
-118,33.84,30,1549,325,885,299,4.0039,195100,<1H OCEAN
-118.01,33.87,25,6348,1615,4188,1497,3.139,185700,<1H OCEAN
-118,33.88,28,1624,289,755,280,4.7083,268100,<1H OCEAN
-117.99,33.88,15,2298,567,1261,527,4.2422,159400,<1H OCEAN
-118,33.88,18,2628,720,2276,649,2.735,170800,<1H OCEAN
-118,33.87,13,2086,544,1356,462,2.95,165600,<1H OCEAN
-117.99,33.87,34,1239,307,869,291,3.59,161900,<1H OCEAN
-117.98,33.89,18,2939,437,1278,435,7.1425,393700,<1H OCEAN
-117.99,33.89,21,5195,1020,2539,988,4.5033,160500,<1H OCEAN
-117.97,33.89,17,1851,344,764,339,5.1315,181800,<1H OCEAN
-117.97,33.88,9,1344,279,530,265,5.0731,185100,<1H OCEAN
-117.97,33.89,15,3801,542,1992,526,9.0683,367400,<1H OCEAN
-117.97,33.89,14,923,136,420,130,10.2252,462800,<1H OCEAN
-120.06,39.09,30,2979,583,316,124,2.1987,124000,INLAND
-120.2,39.12,15,2146,361,197,76,4.1316,200000,INLAND
-120.16,39.14,21,2484,460,309,144,3.9722,127800,INLAND
-120.15,39.17,32,1684,359,454,209,2.9125,145800,INLAND
-120.15,39.2,14,1382,242,141,66,4.1016,283300,INLAND
-120.1,39.19,18,3824,559,241,106,5.5456,360000,INLAND
-120.1,39.2,20,1703,294,409,174,3.087,196900,INLAND
-120.11,39.24,21,3005,574,385,150,3.1193,153300,INLAND
-120.07,39.24,20,3729,614,365,152,4.962,169500,INLAND
-120.04,39.24,30,2369,469,510,213,2.65,123800,INLAND
-120.02,39.24,24,1602,426,751,257,1.7609,99300,INLAND
-120.02,39.24,32,1347,444,825,303,1.8269,225000,INLAND
-120.91,38.98,13,7689,1415,3264,1198,3.653,146800,INLAND
-120.69,39.12,19,1048,262,493,184,2.2917,118200,INLAND
-121.06,38.91,18,6501,1416,2954,1373,2.5373,143000,INLAND
-121.06,38.88,17,7635,1284,3096,1227,4.2917,184300,INLAND
-121.07,38.9,52,1280,281,523,266,1.7375,122200,INLAND
-121.12,38.86,17,3949,717,1683,686,3.3802,216500,INLAND
-121.15,38.91,23,1654,299,787,299,4.2723,193100,INLAND
-121.16,38.74,17,3353,463,1417,447,5.1721,237100,INLAND
-121.16,38.75,27,771,108,315,111,8.4882,276600,INLAND
-121.14,38.82,22,1816,278,832,278,5.07,233000,INLAND
-121.18,38.78,13,3480,528,1432,532,6.1642,277800,INLAND
-121.21,38.76,16,1608,296,792,286,3.1583,239200,INLAND
-121.17,38.76,14,2028,255,781,251,6.5322,394000,INLAND
-121.18,38.73,16,1584,264,613,226,6.0302,273100,INLAND
-121.24,38.75,5,9137,1368,3667,1294,5.4896,229600,INLAND
-121.27,38.74,19,3869,887,2086,685,2.6065,154900,INLAND
-121.26,38.74,22,7173,1314,3526,1316,3.3941,135900,INLAND
-121.27,38.72,6,4664,644,2105,663,6.0804,198700,INLAND
-121.27,38.75,21,4812,1117,1985,1045,2.5083,128500,INLAND
-121.3,38.73,9,5558,1099,2717,1043,3.6455,139200,INLAND
-121.32,38.74,14,1449,228,670,232,4.3897,186300,INLAND
-121.3,38.75,36,3903,885,2313,804,2.655,86300,INLAND
-121.3,38.74,41,4374,1039,2387,959,2.3611,87900,INLAND
-121.28,38.76,47,2901,631,1276,578,2.1366,101900,INLAND
-121.29,38.76,12,1198,174,443,170,6.0097,187500,INLAND
-121.28,38.8,7,9003,1739,4445,1591,3.816,147900,INLAND
-121.24,38.78,18,549,143,249,136,0.8691,136500,INLAND
-121.22,38.78,8,3418,514,1312,409,6.3914,218000,INLAND
-121.25,38.8,14,5094,729,1974,705,5.5205,188700,INLAND
-121.24,38.79,23,1419,261,706,269,3.1875,110200,INLAND
-121.22,38.8,11,2521,521,1390,477,3.5265,124800,INLAND
-121.21,38.83,21,3691,640,1758,603,3.5607,151900,INLAND
-121.18,38.83,15,4488,859,2114,805,2.9484,124400,INLAND
-121.3,39,16,3155,541,1630,540,4.0282,126400,INLAND
-121.22,38.92,19,2531,461,1206,429,4.4958,192600,INLAND
-121.29,38.9,45,2019,394,1104,407,3.1691,108700,INLAND
-121.29,38.89,10,653,120,407,146,3.3889,110800,INLAND
-121.3,38.89,45,1529,317,793,281,2.9866,91300,INLAND
-121.14,38.92,16,2069,312,889,299,4.6771,212000,INLAND
-121.11,38.91,24,2558,423,1149,403,4.0679,190500,INLAND
-121.07,38.92,15,5301,884,2335,831,4.515,164000,INLAND
-121.15,39,15,4145,691,1872,680,4.3553,220600,INLAND
-121.11,38.95,14,3888,890,1830,844,1.8238,158600,INLAND
-121.06,38.98,14,2267,355,1140,369,4.7019,212800,INLAND
-121.09,38.97,13,1467,221,688,231,5.2536,191900,INLAND
-121.08,38.95,18,1931,380,1271,377,2.7463,156100,INLAND
-121.07,38.94,14,1710,294,839,297,4.7143,150700,INLAND
-120.99,39.04,17,2289,450,1182,397,2.3696,166800,INLAND
-121.04,39,21,4059,730,1874,693,4.8051,174300,INLAND
-121,39,4,170,23,93,27,10.9891,312500,INLAND
-120.87,39.15,17,1819,389,736,283,2.8603,128900,INLAND
-120.33,39.3,16,868,178,44,21,3,175000,INLAND
-120.22,39.2,22,8259,1409,845,353,3.3699,244000,INLAND
-120.98,39.08,20,4570,906,2125,815,3.0403,148000,INLAND
-120.98,39.93,25,2220,511,912,449,1.8914,87800,INLAND
-120.93,39.9,20,1511,328,791,320,2.0221,70900,INLAND
-120.9,39.95,20,1349,238,601,203,3.5417,96600,INLAND
-120.92,40.02,35,383,92,202,72,2.6458,102500,INLAND
-120.57,39.78,15,1291,283,582,242,2.1216,102000,INLAND
-120.74,39.82,9,1955,398,294,122,3.9583,126500,INLAND
-121.14,39.86,16,2534,557,638,244,2.2101,88800,INLAND
-120.48,39.78,11,513,104,204,86,2.375,100000,INLAND
-120.46,39.83,18,3406,673,1567,617,2.2717,75900,INLAND
-120.15,39.8,19,785,151,366,140,3.0625,82500,INLAND
-120.91,40.08,24,1629,313,641,274,2.2067,69600,INLAND
-121.23,40.01,38,725,190,219,115,1.625,75000,INLAND
-121.25,40.27,25,958,245,28,16,2.625,67500,INLAND
-121.23,40.29,21,3229,667,1501,582,2.1524,77100,INLAND
-121.08,40.19,11,919,199,69,43,1.6944,137500,INLAND
-121.09,40.3,15,1717,336,501,206,3.6477,113400,INLAND
-121.15,40.25,14,5156,880,616,281,3.3462,145200,INLAND
-117.36,33.99,42,1178,261,804,283,2.9688,92900,INLAND
-117.37,34,41,1248,278,770,250,3.025,90600,INLAND
-117.37,34.01,15,1386,247,703,185,3.6415,124200,INLAND
-117.38,33.99,52,1797,332,905,313,2.7054,141700,INLAND
-117.39,33.98,37,2337,452,948,437,3.145,169100,INLAND
-117.37,33.98,43,2862,772,1878,675,2.1151,96700,INLAND
-117.38,33.98,10,642,176,462,186,2.1528,162500,INLAND
-117.37,33.99,44,917,224,666,220,1.685,114200,INLAND
-117.37,33.97,34,3676,697,2653,682,2.5804,92400,INLAND
-117.37,33.97,40,1166,250,976,244,1.95,84800,INLAND
-117.35,33.99,45,131,28,89,31,2.6071,112500,INLAND
-117.35,33.97,27,3960,886,2807,838,3.024,122500,INLAND
-117.36,33.98,33,2070,469,1851,467,2.4667,80700,INLAND
-117.35,33.96,25,2396,316,951,314,8.2405,235200,INLAND
-117.37,33.94,14,9286,1269,3565,1238,6.6635,219600,INLAND
-117.39,33.97,52,3307,553,1269,529,4.3176,136200,INLAND
-117.39,33.96,52,1992,345,948,358,3.2917,129300,INLAND
-117.39,33.97,48,1915,348,1060,376,3.4044,117900,INLAND
-117.4,33.97,41,1707,276,660,269,3.8618,134800,INLAND
-117.41,33.96,24,4481,901,2398,823,3.864,123400,INLAND
-117.44,33.96,29,124,22,50,18,12.5381,112500,INLAND
-117.44,33.95,31,914,177,556,161,3.7344,115300,INLAND
-117.4,33.95,32,1979,491,954,444,2.4408,117300,INLAND
-117.41,33.95,37,1462,257,849,287,3.0542,123900,INLAND
-117.42,33.96,33,2275,469,1691,459,2.7452,98100,INLAND
-117.38,33.96,30,3153,623,1544,575,3.4491,133800,INLAND
-117.39,33.95,35,1599,284,721,287,4.125,120700,INLAND
-117.39,33.96,49,2527,461,1344,451,4.0833,114400,INLAND
-117.37,33.94,20,1682,296,706,291,4.0966,140100,INLAND
-117.39,33.93,26,3014,494,1832,485,4.8333,127900,INLAND
-117.4,33.94,30,1198,251,1019,214,3.0509,82700,INLAND
-117.41,33.93,35,793,150,669,128,4.0156,89300,INLAND
-117.4,33.94,42,943,171,466,203,3.1458,116000,INLAND
-117.41,33.94,29,3181,714,1603,706,3.25,112500,INLAND
-117.41,33.94,22,4179,1081,2096,1013,2.4435,118500,INLAND
-117.42,33.94,35,1764,325,1094,353,4.1528,113900,INLAND
-117.43,33.93,36,2386,396,1176,374,4.5122,113300,INLAND
-117.43,33.93,31,1273,262,686,254,2.4922,109400,INLAND
-117.45,33.94,12,3539,869,1987,859,2.1023,103700,INLAND
-117.44,33.94,30,2992,516,1521,507,3.9128,126900,INLAND
-117.44,33.93,33,1371,236,715,227,4.375,129900,INLAND
-117.44,33.92,33,2433,525,1466,517,3.0437,110800,INLAND
-117.45,33.92,35,2552,588,1840,551,2.2548,113300,INLAND
-117.4,33.9,32,1263,178,508,180,3.6667,314100,INLAND
-117.43,33.91,15,14281,2511,7540,2245,4.3222,138000,INLAND
-117.4,34.01,25,1858,366,1311,331,2.7083,87800,INLAND
-117.43,34.02,33,3084,570,1753,449,3.05,97800,INLAND
-117.4,34,24,2316,599,1829,532,1.6955,86800,INLAND
-117.41,34,38,2228,571,1697,530,1.9052,83400,INLAND
-117.42,33.98,16,10072,2043,5913,1909,3.0606,119500,INLAND
-117.43,34.01,34,2101,426,1150,377,3.0909,98300,INLAND
-117.42,34,32,1617,346,1153,385,3.016,96600,INLAND
-117.44,33.99,12,9966,1517,5008,1492,4.5625,171300,INLAND
-117.49,33.99,21,2050,392,1153,336,4.84,116400,INLAND
